url,contents
usatoday.com/story/news/nation-now/2017/03/17/what-eraser-challenge-latest-social-media-trend-results-burns-scars/99300540,"What is the eraser challenge? The latest social media trend results in burns, scars. In disturbing photos shared on social media, middle-school aged children are ""erasing"" the skin off their arms as part of ""The Eraser Challenge."""
venturebeat.com/2022/03/04/how-the-internet-is-fighting-russian-disinformation-about-ukraine,How the internet is fighting Russian disinformation about Ukraine . VentureBeat. The world has started to take innovative steps with online tools to fight the disinformation and fake news Russia spreads about Ukraine.
visitwilmingtonde.com/event/wilmington-garden-day/33299,"Wilmington Garden Day . Wilmington, DE. Wilmington Garden Day is a springtime tradition in the Brandywine Valley and will host its 75th annual tour the first Saturday in May from 10 a.m. to 4 p.m. Featuring both houses and gardens, this is a rain-or-shine event. Proceeds benefit local charities."
vox.com/science-and-health/2019/12/6/20995227/women-health-care-maternal-mortality-insurance-texas,The extraordinary danger of being pregnant and uninsured in Texas - Vox. The states system for helping the uninsured thwarts women at every turn and encourages subpar care.
vymaps.com/ph/inspiro-infocom-5th-floor-jackman-building-munoz-quezon-city-1252967338206185,"Inspiro-Infocom 5th Floor Jackman Building Munoz, Quezon City, Calabarzon. Munoz, Quezon City, Quezon City, Philippines . Work Project"
weatherspark.com/m/16799/4/average-weather-in-april-in-tampa-florida-united-states,"Tampa April Weather, Average Temperature (Florida, United States) - Weather Spark. In Tampa during April average daily high temperatures increase from 80degF to 85degF and it is overcast or mostly cloudy about 37% of the time."
wesh.com/article/florida-property-insurance-company/39694514,"Florida property insurance company liquidated. Floridas already shrinking property insurance market is about to get a little smaller, with fewer options for you to insure your home."
worldatlas.com/articles/the-busiest-border-crossings-in-the-united-states.html,"The Busiest Border Crossings in the United States - WorldAtlas. The San Ysidro Port of Entry in San Diego, California was the busiest border crossing in the United States for personal vehicles in March 2019."
wspa.com/news/state-news/south-carolina-senates-only-black-republican-is-sworn-in,South Carolina Senates only Black Republican is sworn in. South Carolinas newest senator has been sworn into office.
yaktrinews.com/i-84-eastbound-closed-between-pendleton-and-la-grande,I-84 eastbound closed between Pendleton and La Grande. I-84 eastbound is closed between milepost 216 and milepost 265 because of a crash. Closure is expected to last 4 to 6 hours.
affordablehousingonline.com/housing-search/oklahoma/oklahoma-city/brooke-village-senior-apartments/10076330,"Brooke Village Senior Apartments . Oklahoma City, OK Low Income Apartments. Brooke Village Senior Apartments is a 40 unit affordable housing community in Oklahoma City, Oklahoma."
aleteia.org/2017/06/03/why-is-pentecost-called-whitsunday,Why is Pentecost called Whitsunday? --Aleteia. The name refers to an ancient practice that connected the feast to Easter.
apnews.com/6d7ed23ef1dda6d6b43ee5c97d3ede1d,"Live Updates . Zelenskyy: Train station strike was war crime . AP News. WASHINGTON -- Ukrainian President Volodymyr Zelenskyy said his countrys security service has intercepted communications of Russian troops that provide evidence of war crimes. ""There are soldiers talking with their parents about what they stole and who they abducted."
arynews.tv/ihc-fixes-hearing-of-plea-to-put-imran-khans-name-on-ecl,IHC fixes hearing of plea to put Imran Khans name on ECL. The Islamabad High Court (IHC) has fixed the hearing of a plea seeking the inclusion of Imran Khan on the exit control list (ECL).
bbs.clutchfans.net/threads/the-state-of-the-republican-party.310486/page-130,The state of the republican party . Page 130 . ClutchFans. I think that I find puzzling is when Republicans or Republican-like supporters who supposedly dont like Trump keep asking why Democrats keep bringing...
calgaryherald.com/news/local-news/siksika-nation-law-firm-investigating-overwhelming-reports-of-racism-in-alberta-healthcare,Siksika Nation reveals overwhelming reports of racism in healthcare . Calgary Herald. Chief Ouray Crowfoot and the nations council have hired the B.C.-based law firm JFK Law Corp. to conduct information-gathering interviews.
cbs58.com/news/new-numbers-show-milwaukee-county-has-the-lowest-per-capita-homeless-population,New numbers show Milwaukee County has the lowest per capita homeless population. MILWAUKEE (CBS58) -- Its a big step in the right director for Milwaukee County. The Department of Housing and Urban Development reports the county has the nations lowest per capita homeless population. It
centurylink.net/news/read/article/the_associated_press-arizona_ag_letter_offers_no_proof_of_2020_election-ap/vendor/the%20associated%20press,Arizona AG letter offers no proof of 2020 election fraud - CenturyLink. Arizonas Republican attorney general has issued an interim report on his review of the 2020 election in Maricopa County
ctvnews.ca/world/u-k-pledges-new-military-assistance-for-ukraine-after-pm-s-surprise-visit-to-kyiv-1.5855700,"Ukraine news: Boris Johnson visits Kyiv . CTV News. The U.K. is to send 120 armored vehicles and new anti-ship missile systems to Ukraine, Downing Street announced Saturday, after Prime Minister Boris Johnson paid an in-person visit to Ukrainian President Volodymyr Zelenskyy."
detroitnews.com/story/news/nation/2022/04/07/zoos-hiding-birds-avian-flu-spreads-north-america/9493765002,"Zoos hiding birds as avian flu spreads in North America. Penguins may be the only birds visitors to many zoos can see right now, because they already are kept inside and usually protected behind glass in their exhibits."
detroitnews.com/story/news/religion/2022/04/15/pandemic-passover-metro-detroit-jews-seders/9477397002,"Third pandemic Passover a lot freer for Metro Detroit Jews. The Jewish holiday that starts at sundown Friday arrives as virus cases fall and restrictions end, allowing synagogues to welcome some of their largest gatherings since 2019."
dorsetecho.co.uk/news/20046546.world-class-cycling-race-tour-britain-pass-dorchester,Tour of Britain passing through Dorchester . Dorset Echo. World class cycling is coming to the area with the Tour of Britain announcing its first ever Dorset stage starting in West Bay.
economyhub.info/2022/04/05/nimal-lanza-speech-in-parliament,nimal lanza speech in parliament - Economy hub - economics news articles. 
fedweek.com/fedweek/court-paves-way-for-return-of-vaccine-mandate,"Court Paves Way for Return of Vaccine Mandate. A federal court ruling has paved the way for the return of the Coronavirus vaccination mandate for the federal workforce, although the Biden"
globalnews.ca/news/5269138/international-student-arrested-facing-deportation-work-permit,"International student arrested, facing deportation for working too many hours . Globalnews.ca. An international student from Punjab, India was arrested and could be deported for overworking. Advocates say its time for Canada to consider changing the rules."
globalnews.ca/news/8749049/first-cruise-canada-covid/amp,"Cruise industry returns to Canada as first ship docks in Victoria, B.C. . Globalnews.ca. Carrying about 1,200 passengers, Holland Americas Koningsdam arrived in the provincial capital, marking the return of one of British Columbias major tourism drivers."
hawaiitribune-herald.com/2022/04/07/obituaries/obituaries-for-april-7-11,"Obituaries for April 7 - Hawaii Tribune-Herald. Leticia ""Letti"" Paguirigan Agag, 78, of Hilo died March 9 at home. Born in Laoag City, Philippines, she was a retired accountant for KTA Super Stores and member and treasurer of First United Protestant Church. Visitation 9-10 a.m.Thursday, April 14, at Dodo Mortuary Chapel. Funeral service at 10 a.m. Burial to follow at Homelani Memorial Park, Ilima Section. Aloha attire. Survived by daughter, Lei Joy (Mark) Semana of Gilbert, Ariz.; son, Jeremy Ag"
holiday-weather.com/tenerife/averages/september,"Tenerife, Canary Islands - September Weather - Holiday Weather. Tenerife September Weather Averages"
housingapartments.org/rental_detail/28082,"Bainbrook Apartments . Crofton KY Multi-Family Housing Rental. BAINBROOK APARTMENTS is a Multi-Family Housing Rental located at 135 West Mill Street, CROFTON KY."
indianexpress.com/article/cities/jaipur/bjp-mp-alleges-exodus-of-hindus-from-rajasthans-karauli-following-clash-on-april-2-7861304/lite,"BJP MP claims exodus from Karauli, police says totally incorrect . Cities News,The Indian Express. Communal tension had erupted in Karauli following stone-pelting at a motorcycle rally passing through a Muslim-dominated area on Nav Samvatsar, the Hindu New Year, leading to arson."
indystar.com/story/news/2022/04/12/mike-pence-backed-greg-garrison-hamilton-county-gop-prosecutor-race-republican-election-2022-indiana/9502370002,Pence-backed Greg Garrison upends Hamilton County GOP prosecutor race. The Hamilton County Republican Partys prosecutors race pits a low-key incumbent against a garrulous 74-year-old former radio show personality.
kqed.org/perspectives/201601139812/shrey-raj-pass-fail-failure,Shrey Raj: PassFail Failure - KQED. Shrey Raj says his school districts policy on grades for the shortened year is unfair and inequitable.
mansfieldnewsjournal.com/story/news/2022/04/07/mansfield-city-council-approves-grant-downtown-improvements/9468939002,"Mansfield City Council approves grant for downtown improvements. Mansfield City Council approved a ""vertical development grant"" designed to make improvements to downtown buildings."
michigansthumb.com/news/article/ryan-kramer-joins-huron-isd-board-of-education-17072695.php,Ublys Ryan Kramer joins Huron ISD Board of Education. Kramer hopes to unify the districts in a more collaborative relationship.
richmondregister.com/kentucky/beshear-ready-to-explore-action-on-medical-marijuana-issue/article_3e04dd28-b6e0-11ec-8078-3b0c94e81740.html,"Beshear: Ready to explore action on medical marijuana issue . Kentucky . richmondregister.com. FRANKFORT (AP) -- If a bill legalizing medical marijuana doesnt reach his desk, Gov. Andy Beshear says hes ready to consider taking action himself to give some ailing Kentuckians access"
secretdublin.com/coffee-capital-europe,"Study Names Dublin The Coffee Capital Of Europe. Dublin reigns supreme as Europes coffee capital according to a recent study, with the most cafes per capita on the continent."
star4cast.com/chinas-mission-creep-in-the-pacific-rattles-australia,Chinas mission creep in the Pacific rattles Australia - Astroinform with Marjorie Orr - Star4cast. Fears that China is attempting to militarize the Solomon Islands have alarmed Australia despite claims that the recent draft security pact would not lead to a Chinese base there. In the past China has established 20 points of military presence in the South China Sea despite telling the USA it would not militarize the region....
